,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Terry Davis,25.0,75,74.0,2462,393,863,0.455,2,8,0.25,391,855,0.457,0.457,167,281,0.594,259,442,701,68,36,28,160,199,955
1,2.0,Derek Harper,31.0,62,60.0,2108,393,939,0.419,101,257,0.393,292,682,0.428,0.472,239,316,0.756,42,81,123,334,80,16,136,145,1126
2,3.0,Sean Rooks,23.0,72,68.0,2087,368,747,0.493,0,2,0.0,368,745,0.494,0.493,234,389,0.602,196,340,536,95,38,81,160,204,970
3,4.0,Mike Iuzzolino,25.0,70,23.0,1769,221,478,0.462,54,144,0.375,167,334,0.5,0.519,114,149,0.765,31,109,140,328,49,6,129,101,610
4,5.0,Walter Bond,23.0,74,38.0,1578,227,565,0.402,7,42,0.167,220,523,0.421,0.408,129,167,0.772,52,144,196,122,75,18,112,223,590
5,6.0,Doug Smith,23.0,61,42.0,1524,289,666,0.434,0,4,0.0,289,662,0.437,0.434,56,74,0.757,96,232,328,104,48,52,115,280,634
6,7.0,Randy White,25.0,64,20.0,1433,235,540,0.435,10,42,0.238,225,498,0.452,0.444,138,184,0.75,154,216,370,49,63,45,108,226,618
7,8.0,Brian Howard,25.0,68,22.0,1295,183,414,0.442,1,7,0.143,182,407,0.447,0.443,72,94,0.766,66,146,212,67,55,34,68,217,439
8,9.0,Donald Hodge,23.0,79,8.0,1267,161,400,0.403,0,0,,161,400,0.403,0.403,71,104,0.683,93,201,294,75,33,37,90,204,393
9,10.0,Jim Jackson,22.0,28,28.0,938,184,466,0.395,21,73,0.288,163,393,0.415,0.417,68,92,0.739,42,80,122,131,40,11,115,80,457
10,11.0,Dexter Cambridge,23.0,53,13.0,885,151,312,0.484,0,4,0.0,151,308,0.49,0.484,68,99,0.687,88,79,167,58,24,6,63,128,370
11,12.0,Morlon Wiley,26.0,33,13.0,641,70,173,0.405,39,103,0.379,31,70,0.443,0.517,12,18,0.667,20,36,56,100,39,1,51,78,191
12,13.0,Tim Legler,26.0,30,0.0,630,104,238,0.437,22,65,0.338,82,173,0.474,0.483,57,71,0.803,25,33,58,46,24,6,28,63,287
13,14.0,Tracy Moore,27.0,39,1.0,510,103,249,0.414,23,67,0.343,80,182,0.44,0.46,53,61,0.869,23,29,52,47,21,4,32,54,282
14,15.0,Steve Bardo,24.0,23,0.0,175,19,62,0.306,1,6,0.167,18,56,0.321,0.315,12,17,0.706,10,27,37,29,8,3,17,28,51
15,16.0,Radisav Ćurčić,27.0,20,0.0,166,16,41,0.39,0,0,,16,41,0.39,0.39,26,36,0.722,17,32,49,12,7,2,8,30,58
16,17.0,Lamont Strothers,24.0,9,0.0,138,20,61,0.328,2,13,0.154,18,48,0.375,0.344,8,10,0.8,8,6,14,13,8,0,15,13,50
17,18.0,Walter Palmer,24.0,20,0.0,124,27,57,0.474,0,0,,27,57,0.474,0.474,6,9,0.667,12,32,44,5,1,5,10,29,60
18,,,,82,,19730,3164,7271,0.435,283,837,0.338,2881,6434,0.448,0.455,1530,2171,0.705,1234,2265,3499,1683,649,355,1459,2302,8141
